Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
YMCA Peebles,SC005424,Scottish Borders,EH45 9NJ,55.64381407,-3.16847669,S02002294,S01012256
Talking Peebleshire News,SC020777,Scottish Borders,EH45 9DA,55.64316789,-3.17215948,S02002294,S01012256
Abercrombie Trust,SC032705,Scottish Borders,EH45 9DB,55.64318224,-3.17347866,S02002294,S01012256
Nomad Beat Ltd,SC042031,Scottish Borders,EH45 9BU,55.64593412,-3.1713682,S02002294,S01012256
Friends of Kailzie Wildlife,SC043171,Scottish Borders,EH45 9DB,55.64318224,-3.17347866,S02002294,S01012256
Peeblesshire Youth Trust (SCIO),SC047324,Scottish Borders,EH45 9BU,55.64593412,-3.1713682,S02002294,S01012256
Peebles and District Men's Shed,SC048226,Scottish Borders,EH45 9DB,55.64318224,-3.17347866,S02002294,S01012256
3rd Peebles Guide Unit,SC049059,Scottish Borders,EH45 9LW,55.64344418,-3.17051531,S02002294,S01012256
2nd Peebles Rainbow Unit,SC049077,Scottish Borders,EH45 9LW,55.64344418,-3.17051531,S02002294,S01012256
3rd Peebles Rainbows Unit,SC049078,Scottish Borders,EH45 9LW,55.64344418,-3.17051531,S02002294,S01012256
3rd Peebles Brownie Unit,SC049863,Scottish Borders,EH45 9LW,55.64344418,-3.17051531,S02002294,S01012256
Cheviot Churches: Church of Scotland,SC003023,Scottish Borders,TD5 8RL,55.54263405,-2.28935427,S02002309,S01012328
Melrose Music Society,SC005891,Scottish Borders,TD5 8RP,55.54358589,-2.28961483,S02002309,S01012328
Edgerston Village Hall,SC022067,Scottish Borders,TD5 8PF,55.54632064,-2.27657591,S02002309,S01012328
Yetholm Youth Hall Supporters Association,SC033830,Scottish Borders,TD5 8RZ,55.54361915,-2.28693688,S02002309,S01012328
Yetholm History Society,SC044596,Scottish Borders,TD5 8SA,55.54700145,-2.28531329,S02002309,S01012328
St Cuthberts Episcopal Church: Hawick,SC003140,Scottish Borders,TD9 9PA,55.42725373,-2.77152433,S02002317,S01012367
The Borders Green Team Enterprises,SC037374,Scottish Borders,TD9 9PS,55.43036694,-2.76801374,S02002317,S01012367
