Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Boghall Pop Skool,SC040017,West Lothian,EH55 8DN,55.82780856,-3.65714918,S02002479,S01013250
Dedridge Good Neighbour Network SCIO,SC047318,West Lothian,EH55 8RP,55.83699452,-3.53368767,S02002479,S01013250
Harburn Village Hall SCIO,SC049395,West Lothian,EH55 8RP,55.83699452,-3.53368767,S02002479,S01013250
East Whitburn And Redmill Childrens Gala Committee,SC029909,West Lothian,EH47 0JF,55.86971982,-3.66320137,S02002497,S01013368
New Life Christian Fellowship Broxburn,SC030319,West Lothian,EH54 5QJ,55.918479,-3.49874006,S02002486,S01013302
17th West Lothian Scout Group,SC035910,West Lothian,EH54 5QJ,55.918479,-3.49874006,S02002486,S01013302
1st Uphall Brownie Pack,SC030884,West Lothian,EH53 0RT,55.88534916,-3.49344967,S02002484,S01013286
2nd Mid Calder  Rainbows,SC042325,West Lothian,EH53 0LD,55.885608,-3.49507443,S02002484,S01013286
Mid Calder Children's Gala,SC046987,West Lothian,EH53 0SW,55.88679633,-3.49267385,S02002484,S01013286
9th West Lothian Scout Group,SC031098,West Lothian,EH54 9ED,55.87191775,-3.50650323,S02002482,S01013274
1st Bathgate Brownies,SC031233,West Lothian,EH47 0NS,55.86242673,-3.70299761,S02002498,S01013373
Evangel West Lothian (SCIO),SC048022,West Lothian,EH47 0PE,55.86292833,-3.70311544,S02002498,S01013373
Murieston Initiative SCIO,SC031680,West Lothian,EH54 9JJ,55.87579362,-3.52885553,S02002481,S01013266
4th Bathgate Brownies,SC031901,West Lothian,EH48 2AD,55.89773774,-3.65662739,S02002505,S01013421
